,0,1
3222,1256.jpg,013.Bobolink
3223,3720.jpg,159.Black_and_white_Warbler
3224,2125.jpg,063.Ivory_Gull
3225,616.jpg,150.Sage_Thrasher
3226,2287.jpg,046.Gadwall
3227,875.jpg,167.Hooded_Warbler
3228,3849.jpg,010.Red_winged_Blackbird
3229,3455.jpg,013.Bobolink
3230,3582.jpg,183.Northern_Waterthrush
3231,3200.jpg,052.Pied_billed_Grebe
3232,1222.jpg,102.Western_Wood_Pewee
3233,3290.jpg,054.Blue_Grosbeak
3234,3372.jpg,080.Green_Kingfisher
3235,699.jpg,080.Green_Kingfisher
3236,1471.jpg,076.Dark_eyed_Junco
3237,515.jpg,156.White_eyed_Vireo
3238,3336.jpg,137.Cliff_Swallow
3239,475.jpg,074.Florida_Jay
3240,3049.jpg,063.Ivory_Gull
3241,1231.jpg,045.Northern_Fulmar
3242,1229.jpg,146.Forsters_Tern
3243,2104.jpg,158.Bay_breasted_Warbler
3244,832.jpg,030.Fish_Crow
3245,4190.jpg,143.Caspian_Tern
3246,83.jpg,172.Nashville_Warbler
3247,2017.jpg,165.Chestnut_sided_Warbler
3248,3055.jpg,170.Mourning_Warbler
3249,4033.jpg,004.Groove_billed_Ani
3250,1138.jpg,170.Mourning_Warbler
3251,35.jpg,031.Black_billed_Cuckoo
3252,479.jpg,129.Song_Sparrow
3253,1072.jpg,185.Bohemian_Waxwing
3254,1955.jpg,175.Pine_Warbler
3255,1353.jpg,114.Black_throated_Sparrow
3256,4086.jpg,088.Western_Meadowlark
3257,2944.jpg,052.Pied_billed_Grebe
3258,2506.jpg,108.White_necked_Raven
3259,3709.jpg,155.Warbling_Vireo
3260,1936.jpg,021.Eastern_Towhee
3261,1925.jpg,156.White_eyed_Vireo
3262,1967.jpg,030.Fish_Crow
3263,3285.jpg,081.Pied_Kingfisher
3264,1626.jpg,140.Summer_Tanager
3265,2578.jpg,061.Heermann_Gull
3266,1002.jpg,199.Winter_Wren
3267,3167.jpg,082.Ringed_Kingfisher
3268,3159.jpg,083.White_breasted_Kingfisher
3269,2208.jpg,050.Eared_Grebe
3270,1803.jpg,099.Ovenbird
3271,3130.jpg,104.American_Pipit
3272,228.jpg,093.Clark_Nutcracker
3273,3426.jpg,198.Rock_Wren
3274,1398.jpg,110.Geococcyx
3275,2735.jpg,185.Bohemian_Waxwing
3276,523.jpg,139.Scarlet_Tanager
3277,340.jpg,056.Pine_Grosbeak
3278,4187.jpg,071.Long_tailed_Jaeger
3279,4152.jpg,089.Hooded_Merganser
3280,464.jpg,049.Boat_tailed_Grackle
3281,3033.jpg,048.European_Goldfinch
3282,2592.jpg,165.Chestnut_sided_Warbler
3283,3353.jpg,001.Black_footed_Albatross
3284,984.jpg,180.Wilson_Warbler
3285,2874.jpg,085.Horned_Lark
3286,3580.jpg,038.Great_Crested_Flycatcher
3287,3125.jpg,035.Purple_Finch
3288,2810.jpg,025.Pelagic_Cormorant
3289,217.jpg,057.Rose_breasted_Grosbeak
3290,2033.jpg,195.Carolina_Wren
3291,3207.jpg,100.Brown_Pelican
3292,1351.jpg,148.Green_tailed_Towhee
3293,1562.jpg,093.Clark_Nutcracker
3294,4227.jpg,103.Sayornis
3295,462.jpg,150.Sage_Thrasher
3296,613.jpg,145.Elegant_Tern
3297,550.jpg,050.Eared_Grebe
3298,3282.jpg,050.Eared_Grebe
3299,1704.jpg,110.Geococcyx
3300,2673.jpg,029.American_Crow
3301,2066.jpg,027.Shiny_Cowbird
3302,939.jpg,123.Henslow_Sparrow
3303,1455.jpg,026.Bronzed_Cowbird
3304,505.jpg,132.White_crowned_Sparrow
3305,2008.jpg,102.Western_Wood_Pewee
3306,1217.jpg,154.Red_eyed_Vireo
3307,4313.jpg,042.Vermilion_Flycatcher
3308,162.jpg,031.Black_billed_Cuckoo
3309,3491.jpg,114.Black_throated_Sparrow
3310,3429.jpg,038.Great_Crested_Flycatcher
3311,1871.jpg,026.Bronzed_Cowbird
3312,713.jpg,099.Ovenbird
3313,4122.jpg,110.Geococcyx
3314,4123.jpg,092.Nighthawk
3315,583.jpg,108.White_necked_Raven
3316,3458.jpg,154.Red_eyed_Vireo
3317,831.jpg,082.Ringed_Kingfisher
3318,1515.jpg,176.Prairie_Warbler
3319,2759.jpg,182.Yellow_Warbler
3320,675.jpg,067.Anna_Hummingbird
3321,2282.jpg,123.Henslow_Sparrow
3322,2897.jpg,143.Caspian_Tern
3323,3085.jpg,104.American_Pipit
3324,2625.jpg,136.Barn_Swallow
3325,609.jpg,164.Cerulean_Warbler
3326,1466.jpg,200.Common_Yellowthroat
3327,3038.jpg,027.Shiny_Cowbird
3328,2855.jpg,088.Western_Meadowlark
3329,642.jpg,055.Evening_Grosbeak
3330,2020.jpg,068.Ruby_throated_Hummingbird
3331,3642.jpg,147.Least_Tern
3332,668.jpg,183.Northern_Waterthrush
3333,3029.jpg,123.Henslow_Sparrow
3334,4277.jpg,047.American_Goldfinch
3335,584.jpg,155.Warbling_Vireo
3336,768.jpg,030.Fish_Crow
3337,2551.jpg,056.Pine_Grosbeak
3338,1773.jpg,133.White_throated_Sparrow
3339,3542.jpg,139.Scarlet_Tanager
3340,3301.jpg,156.White_eyed_Vireo
3341,2925.jpg,059.California_Gull
3342,3042.jpg,095.Baltimore_Oriole
3343,3627.jpg,004.Groove_billed_Ani
3344,3054.jpg,104.American_Pipit
3345,3007.jpg,057.Rose_breasted_Grosbeak
3346,1743.jpg,199.Winter_Wren
3347,1548.jpg,004.Groove_billed_Ani
3348,1189.jpg,091.Mockingbird
3349,2869.jpg,051.Horned_Grebe
3350,439.jpg,025.Pelagic_Cormorant
3351,1755.jpg,083.White_breasted_Kingfisher
3352,1223.jpg,180.Wilson_Warbler
3353,1318.jpg,159.Black_and_white_Warbler
3354,2708.jpg,111.Loggerhead_Shrike
3355,785.jpg,011.Rusty_Blackbird
3356,652.jpg,004.Groove_billed_Ani
3357,590.jpg,083.White_breasted_Kingfisher
3358,1162.jpg,029.American_Crow
3359,357.jpg,062.Herring_Gull
3360,659.jpg,094.White_breasted_Nuthatch
3361,1953.jpg,040.Olive_sided_Flycatcher
3362,1715.jpg,156.White_eyed_Vireo
3363,1173.jpg,156.White_eyed_Vireo
3364,1015.jpg,127.Savannah_Sparrow
3365,2562.jpg,044.Frigatebird
3366,1810.jpg,188.Pileated_Woodpecker
3367,2451.jpg,063.Ivory_Gull
3368,465.jpg,158.Bay_breasted_Warbler
3369,3045.jpg,184.Louisiana_Waterthrush
3370,481.jpg,184.Louisiana_Waterthrush
3371,1091.jpg,150.Sage_Thrasher
3372,2661.jpg,123.Henslow_Sparrow
3373,1042.jpg,090.Red_breasted_Merganser
3374,139.jpg,175.Pine_Warbler
3375,608.jpg,072.Pomarine_Jaeger
3376,3990.jpg,154.Red_eyed_Vireo
3377,4037.jpg,130.Tree_Sparrow
3378,1809.jpg,111.Loggerhead_Shrike
3379,1224.jpg,096.Hooded_Oriole
3380,3868.jpg,142.Black_Tern
3381,4044.jpg,189.Red_bellied_Woodpecker
3382,2618.jpg,199.Winter_Wren
3383,2005.jpg,140.Summer_Tanager
3384,2400.jpg,111.Loggerhead_Shrike
3385,1161.jpg,189.Red_bellied_Woodpecker
3386,779.jpg,164.Cerulean_Warbler
3387,867.jpg,111.Loggerhead_Shrike
3388,3757.jpg,082.Ringed_Kingfisher
3389,3352.jpg,074.Florida_Jay
3390,1438.jpg,062.Herring_Gull
3391,3435.jpg,195.Carolina_Wren
3392,2426.jpg,171.Myrtle_Warbler
3393,1267.jpg,066.Western_Gull
3394,2575.jpg,063.Ivory_Gull
3395,1892.jpg,146.Forsters_Tern
3396,1141.jpg,038.Great_Crested_Flycatcher
3397,2524.jpg,123.Henslow_Sparrow
3398,533.jpg,102.Western_Wood_Pewee
3399,572.jpg,143.Caspian_Tern
3400,1818.jpg,082.Ringed_Kingfisher
3401,1396.jpg,087.Mallard
3402,3961.jpg,131.Vesper_Sparrow
3403,3386.jpg,030.Fish_Crow
3404,1143.jpg,130.Tree_Sparrow
3405,2267.jpg,158.Bay_breasted_Warbler
3406,3381.jpg,189.Red_bellied_Woodpecker
3407,3459.jpg,021.Eastern_Towhee
3408,2029.jpg,192.Downy_Woodpecker
3409,4276.jpg,066.Western_Gull
3410,1749.jpg,186.Cedar_Waxwing
3411,1746.jpg,095.Baltimore_Oriole
3412,3230.jpg,147.Least_Tern
3413,2804.jpg,127.Savannah_Sparrow
3414,2609.jpg,001.Black_footed_Albatross
3415,925.jpg,069.Rufous_Hummingbird
3416,508.jpg,059.California_Gull
3417,2902.jpg,077.Tropical_Kingbird
3418,156.jpg,055.Evening_Grosbeak
3419,3180.jpg,174.Palm_Warbler
3420,681.jpg,071.Long_tailed_Jaeger
3421,224.jpg,070.Green_Violetear
3422,1843.jpg,077.Tropical_Kingbird
3423,300.jpg,173.Orange_crowned_Warbler
3424,4226.jpg,182.Yellow_Warbler
3425,1403.jpg,199.Winter_Wren
3426,851.jpg,040.Olive_sided_Flycatcher
3427,3633.jpg,173.Orange_crowned_Warbler
3428,1681.jpg,114.Black_throated_Sparrow
3429,1533.jpg,013.Bobolink
3430,3030.jpg,148.Green_tailed_Towhee
3431,2865.jpg,072.Pomarine_Jaeger
3432,4094.jpg,070.Green_Violetear
3433,1377.jpg,198.Rock_Wren
3434,1137.jpg,090.Red_breasted_Merganser
3435,2353.jpg,067.Anna_Hummingbird
3436,1933.jpg,197.Marsh_Wren
3437,3380.jpg,093.Clark_Nutcracker
3438,3213.jpg,059.California_Gull
3439,4241.jpg,163.Cape_May_Warbler
3440,1113.jpg,139.Scarlet_Tanager
3441,2787.jpg,106.Horned_Puffin
3442,404.jpg,068.Ruby_throated_Hummingbird
3443,1693.jpg,072.Pomarine_Jaeger
3444,1283.jpg,042.Vermilion_Flycatcher
3445,746.jpg,067.Anna_Hummingbird
3446,3879.jpg,155.Warbling_Vireo
3447,3015.jpg,133.White_throated_Sparrow
3448,4107.jpg,142.Black_Tern
3449,3596.jpg,170.Mourning_Warbler
3450,683.jpg,154.Red_eyed_Vireo
3451,3591.jpg,112.Great_Grey_Shrike
3452,2552.jpg,167.Hooded_Warbler
3453,1085.jpg,197.Marsh_Wren
3454,1855.jpg,180.Wilson_Warbler
3455,2190.jpg,029.American_Crow
3456,3765.jpg,176.Prairie_Warbler
3457,2677.jpg,061.Heermann_Gull
3458,1338.jpg,199.Winter_Wren
3459,158.jpg,080.Green_Kingfisher
3460,3420.jpg,072.Pomarine_Jaeger
3461,987.jpg,165.Chestnut_sided_Warbler
3462,1795.jpg,025.Pelagic_Cormorant
3463,90.jpg,176.Prairie_Warbler
3464,2667.jpg,050.Eared_Grebe
3465,2913.jpg,191.Red_headed_Woodpecker
3466,629.jpg,082.Ringed_Kingfisher
3467,729.jpg,067.Anna_Hummingbird
3468,3136.jpg,068.Ruby_throated_Hummingbird
3469,1475.jpg,050.Eared_Grebe
3470,1646.jpg,049.Boat_tailed_Grackle
3471,1010.jpg,061.Heermann_Gull
3472,2349.jpg,148.Green_tailed_Towhee
3473,4083.jpg,133.White_throated_Sparrow
3474,2695.jpg,156.White_eyed_Vireo
3475,3378.jpg,116.Chipping_Sparrow
3476,2457.jpg,070.Green_Violetear
3477,3535.jpg,146.Forsters_Tern
3478,3275.jpg,093.Clark_Nutcracker
3479,542.jpg,165.Chestnut_sided_Warbler
3480,3953.jpg,083.White_breasted_Kingfisher
3481,778.jpg,146.Forsters_Tern
3482,821.jpg,038.Great_Crested_Flycatcher
3483,343.jpg,088.Western_Meadowlark
3484,1122.jpg,038.Great_Crested_Flycatcher
3485,5.jpg,010.Red_winged_Blackbird
3486,4174.jpg,014.Indigo_Bunting
3487,3593.jpg,121.Grasshopper_Sparrow
3488,2082.jpg,139.Scarlet_Tanager
3489,1230.jpg,174.Palm_Warbler
3490,2642.jpg,136.Barn_Swallow
3491,3629.jpg,191.Red_headed_Woodpecker
3492,554.jpg,004.Groove_billed_Ani
3493,623.jpg,098.Scott_Oriole
3494,1284.jpg,112.Great_Grey_Shrike
3495,1520.jpg,053.Western_Grebe
3496,1118.jpg,195.Carolina_Wren
3497,3755.jpg,092.Nighthawk
3498,4112.jpg,137.Cliff_Swallow
3499,3909.jpg,095.Baltimore_Oriole
3500,1884.jpg,072.Pomarine_Jaeger
3501,2646.jpg,044.Frigatebird
3502,381.jpg,056.Pine_Grosbeak
3503,1975.jpg,091.Mockingbird
3504,1205.jpg,154.Red_eyed_Vireo
3505,2089.jpg,172.Nashville_Warbler
3506,762.jpg,068.Ruby_throated_Hummingbird
3507,3754.jpg,004.Groove_billed_Ani
3508,1850.jpg,146.Forsters_Tern
3509,453.jpg,170.Mourning_Warbler
3510,1896.jpg,171.Myrtle_Warbler
3511,430.jpg,088.Western_Meadowlark
3512,3391.jpg,046.Gadwall
3513,1568.jpg,183.Northern_Waterthrush
3514,243.jpg,134.Cape_Glossy_Starling
3515,2086.jpg,143.Caspian_Tern
3516,4224.jpg,050.Eared_Grebe
3517,1944.jpg,159.Black_and_white_Warbler
3518,1686.jpg,050.Eared_Grebe
3519,1580.jpg,048.European_Goldfinch
3520,31.jpg,086.Pacific_Loon
3521,3043.jpg,104.American_Pipit
3522,2621.jpg,111.Loggerhead_Shrike
3523,3073.jpg,086.Pacific_Loon
3524,2252.jpg,010.Red_winged_Blackbird
3525,3161.jpg,197.Marsh_Wren
3526,1479.jpg,104.American_Pipit
3527,3742.jpg,083.White_breasted_Kingfisher
3528,1292.jpg,154.Red_eyed_Vireo
3529,2479.jpg,108.White_necked_Raven
3530,2322.jpg,061.Heermann_Gull
3531,1672.jpg,162.Canada_Warbler
3532,1144.jpg,027.Shiny_Cowbird
3533,3259.jpg,098.Scott_Oriole
3534,74.jpg,059.California_Gull
3535,809.jpg,171.Myrtle_Warbler
3536,3735.jpg,112.Great_Grey_Shrike
3537,4189.jpg,035.Purple_Finch
3538,2744.jpg,152.Blue_headed_Vireo
3539,1088.jpg,132.White_crowned_Sparrow
3540,2511.jpg,091.Mockingbird
3541,485.jpg,090.Red_breasted_Merganser
3542,3001.jpg,077.Tropical_Kingbird
3543,1368.jpg,093.Clark_Nutcracker
3544,208.jpg,070.Green_Violetear
3545,1233.jpg,021.Eastern_Towhee
3546,2753.jpg,095.Baltimore_Oriole
3547,1736.jpg,088.Western_Meadowlark
3548,556.jpg,170.Mourning_Warbler
3549,3929.jpg,114.Black_throated_Sparrow
3550,460.jpg,161.Blue_winged_Warbler
3551,2060.jpg,014.Indigo_Bunting
3552,1849.jpg,048.European_Goldfinch
3553,1120.jpg,182.Yellow_Warbler
3554,3467.jpg,055.Evening_Grosbeak
3555,3220.jpg,128.Seaside_Sparrow
3556,1328.jpg,090.Red_breasted_Merganser
3557,1240.jpg,036.Northern_Flicker
3558,122.jpg,049.Boat_tailed_Grackle
3559,2169.jpg,175.Pine_Warbler
3560,1676.jpg,055.Evening_Grosbeak
3561,2726.jpg,127.Savannah_Sparrow
3562,2898.jpg,199.Winter_Wren
3563,1358.jpg,128.Seaside_Sparrow
3564,1902.jpg,066.Western_Gull
3565,2332.jpg,188.Pileated_Woodpecker
3566,1947.jpg,139.Scarlet_Tanager
3567,1650.jpg,133.White_throated_Sparrow
3568,3850.jpg,195.Carolina_Wren
3569,3315.jpg,029.American_Crow
3570,2059.jpg,109.American_Redstart
3571,1299.jpg,096.Hooded_Oriole
3572,2111.jpg,047.American_Goldfinch
3573,2460.jpg,174.Palm_Warbler
3574,442.jpg,093.Clark_Nutcracker
3575,3399.jpg,138.Tree_Swallow
3576,3983.jpg,082.Ringed_Kingfisher
3577,2218.jpg,176.Prairie_Warbler
3578,2652.jpg,129.Song_Sparrow
3579,1687.jpg,199.Winter_Wren
3580,3761.jpg,014.Indigo_Bunting
3581,3465.jpg,102.Western_Wood_Pewee
3582,1343.jpg,159.Black_and_white_Warbler
3583,1163.jpg,191.Red_headed_Woodpecker
3584,1309.jpg,102.Western_Wood_Pewee
3585,3434.jpg,045.Northern_Fulmar
3586,431.jpg,085.Horned_Lark
3587,12.jpg,162.Canada_Warbler
3588,1877.jpg,106.Horned_Puffin
3589,2809.jpg,148.Green_tailed_Towhee
3590,744.jpg,143.Caspian_Tern
3591,2989.jpg,062.Herring_Gull
3592,950.jpg,186.Cedar_Waxwing
3593,932.jpg,047.American_Goldfinch
3594,3892.jpg,063.Ivory_Gull
3595,3276.jpg,127.Savannah_Sparrow
3596,2622.jpg,183.Northern_Waterthrush
3597,1446.jpg,062.Herring_Gull
3598,3070.jpg,193.Bewick_Wren
3599,1098.jpg,100.Brown_Pelican
3600,4148.jpg,184.Louisiana_Waterthrush
3601,4028.jpg,061.Heermann_Gull
3602,1321.jpg,079.Belted_Kingfisher
3603,2430.jpg,057.Rose_breasted_Grosbeak
3604,4160.jpg,077.Tropical_Kingbird
3605,1835.jpg,053.Western_Grebe
3606,4289.jpg,195.Carolina_Wren
3607,1248.jpg,103.Sayornis
3608,4315.jpg,165.Chestnut_sided_Warbler
3609,2263.jpg,198.Rock_Wren
3610,1560.jpg,145.Elegant_Tern
3611,4141.jpg,099.Ovenbird
3612,1290.jpg,142.Black_Tern
3613,2040.jpg,133.White_throated_Sparrow
3614,1411.jpg,046.Gadwall
3615,2071.jpg,158.Bay_breasted_Warbler
3616,3932.jpg,103.Sayornis
3617,2916.jpg,100.Brown_Pelican
3618,4301.jpg,150.Sage_Thrasher
3619,4125.jpg,136.Barn_Swallow
3620,1011.jpg,121.Grasshopper_Sparrow
3621,3323.jpg,069.Rufous_Hummingbird
3622,4237.jpg,013.Bobolink
3623,77.jpg,197.Marsh_Wren
3624,2862.jpg,131.Vesper_Sparrow
3625,3855.jpg,200.Common_Yellowthroat
3626,3238.jpg,082.Ringed_Kingfisher
3627,272.jpg,089.Hooded_Merganser
3628,3845.jpg,068.Ruby_throated_Hummingbird
3629,153.jpg,087.Mallard
3630,2047.jpg,067.Anna_Hummingbird
3631,2381.jpg,173.Orange_crowned_Warbler
3632,2605.jpg,013.Bobolink
3633,3469.jpg,087.Mallard
3634,3934.jpg,186.Cedar_Waxwing
3635,1728.jpg,079.Belted_Kingfisher
3636,555.jpg,108.White_necked_Raven
3637,1488.jpg,093.Clark_Nutcracker
3638,3037.jpg,076.Dark_eyed_Junco
3639,1313.jpg,159.Black_and_white_Warbler
3640,3342.jpg,189.Red_bellied_Woodpecker
3641,1456.jpg,132.White_crowned_Sparrow
3642,1971.jpg,092.Nighthawk
3643,801.jpg,191.Red_headed_Woodpecker
3644,2760.jpg,030.Fish_Crow
3645,3676.jpg,188.Pileated_Woodpecker
3646,1619.jpg,108.White_necked_Raven
3647,3326.jpg,064.Ring_billed_Gull
3648,3776.jpg,182.Yellow_Warbler
3649,520.jpg,138.Tree_Swallow
3650,4239.jpg,116.Chipping_Sparrow
3651,1038.jpg,177.Prothonotary_Warbler
3652,3679.jpg,036.Northern_Flicker
3653,298.jpg,081.Pied_Kingfisher
3654,1078.jpg,092.Nighthawk
3655,1445.jpg,014.Indigo_Bunting
3656,3099.jpg,063.Ivory_Gull
3657,1812.jpg,035.Purple_Finch
3658,1959.jpg,114.Black_throated_Sparrow
3659,3090.jpg,139.Scarlet_Tanager
3660,2967.jpg,112.Great_Grey_Shrike
3661,1363.jpg,195.Carolina_Wren
3662,1350.jpg,150.Sage_Thrasher
3663,1306.jpg,152.Blue_headed_Vireo
3664,994.jpg,112.Great_Grey_Shrike
3665,1725.jpg,089.Hooded_Merganser
3666,3702.jpg,186.Cedar_Waxwing
3667,2697.jpg,182.Yellow_Warbler
3668,1777.jpg,070.Green_Violetear
3669,2647.jpg,094.White_breasted_Nuthatch
3670,3166.jpg,184.Louisiana_Waterthrush
3671,2948.jpg,191.Red_headed_Woodpecker
3672,633.jpg,172.Nashville_Warbler
3673,1401.jpg,134.Cape_Glossy_Starling
3674,1493.jpg,165.Chestnut_sided_Warbler
3675,3258.jpg,085.Horned_Lark
3676,2048.jpg,192.Downy_Woodpecker
3677,688.jpg,098.Scott_Oriole
3678,3193.jpg,158.Bay_breasted_Warbler
3679,2800.jpg,158.Bay_breasted_Warbler
3680,3571.jpg,118.House_Sparrow
3681,305.jpg,052.Pied_billed_Grebe
3682,511.jpg,142.Black_Tern
3683,1253.jpg,148.Green_tailed_Towhee
3684,3528.jpg,099.Ovenbird
3685,3234.jpg,074.Florida_Jay
3686,2289.jpg,052.Pied_billed_Grebe
3687,2311.jpg,192.Downy_Woodpecker
3688,1119.jpg,085.Horned_Lark
3689,1789.jpg,064.Ring_billed_Gull
3690,657.jpg,156.White_eyed_Vireo
3691,1170.jpg,072.Pomarine_Jaeger
3692,3476.jpg,192.Downy_Woodpecker
3693,3398.jpg,143.Caspian_Tern
3694,3783.jpg,081.Pied_Kingfisher
3695,2172.jpg,143.Caspian_Tern
3696,2305.jpg,184.Louisiana_Waterthrush
3697,332.jpg,134.Cape_Glossy_Starling
3698,3890.jpg,192.Downy_Woodpecker
3699,1300.jpg,192.Downy_Woodpecker
3700,1480.jpg,139.Scarlet_Tanager
3701,264.jpg,059.California_Gull
3702,3701.jpg,177.Prothonotary_Warbler
3703,4020.jpg,129.Song_Sparrow
3704,4069.jpg,031.Black_billed_Cuckoo
3705,2212.jpg,148.Green_tailed_Towhee
3706,2254.jpg,038.Great_Crested_Flycatcher
3707,986.jpg,027.Shiny_Cowbird
3708,3397.jpg,056.Pine_Grosbeak
3709,4308.jpg,081.Pied_Kingfisher
3710,3805.jpg,085.Horned_Lark
3711,4067.jpg,062.Herring_Gull
3712,1512.jpg,072.Pomarine_Jaeger
3713,1364.jpg,136.Barn_Swallow
3714,4018.jpg,054.Blue_Grosbeak
3715,3924.jpg,035.Purple_Finch
3716,3786.jpg,128.Seaside_Sparrow
3717,864.jpg,062.Herring_Gull
3718,1579.jpg,164.Cerulean_Warbler
3719,80.jpg,059.California_Gull
3720,2166.jpg,150.Sage_Thrasher
3721,2572.jpg,061.Heermann_Gull
3722,420.jpg,057.Rose_breasted_Grosbeak
3723,529.jpg,099.Ovenbird
3724,1439.jpg,099.Ovenbird
3725,3298.jpg,089.Hooded_Merganser
3726,3197.jpg,156.White_eyed_Vireo
3727,1452.jpg,154.Red_eyed_Vireo
3728,983.jpg,011.Rusty_Blackbird
3729,1617.jpg,161.Blue_winged_Warbler
3730,1873.jpg,025.Pelagic_Cormorant
3731,56.jpg,025.Pelagic_Cormorant
3732,2676.jpg,136.Barn_Swallow
3733,2358.jpg,090.Red_breasted_Merganser
3734,3630.jpg,081.Pied_Kingfisher
3735,253.jpg,026.Bronzed_Cowbird
3736,636.jpg,027.Shiny_Cowbird
3737,2496.jpg,108.White_necked_Raven
3738,3733.jpg,068.Ruby_throated_Hummingbird
3739,4134.jpg,137.Cliff_Swallow
3740,3359.jpg,085.Horned_Lark
3741,4017.jpg,046.Gadwall
3742,2847.jpg,056.Pine_Grosbeak
3743,3360.jpg,127.Savannah_Sparrow
3744,2945.jpg,184.Louisiana_Waterthrush
3745,2638.jpg,161.Blue_winged_Warbler
3746,4119.jpg,122.Harris_Sparrow
3747,2770.jpg,186.Cedar_Waxwing
3748,1074.jpg,041.Scissor_tailed_Flycatcher
3749,4126.jpg,189.Red_bellied_Woodpecker
3750,200.jpg,170.Mourning_Warbler
3751,2870.jpg,170.Mourning_Warbler
3752,2896.jpg,112.Great_Grey_Shrike
3753,24.jpg,004.Groove_billed_Ani
3754,396.jpg,067.Anna_Hummingbird
3755,4005.jpg,098.Scott_Oriole
3756,2399.jpg,136.Barn_Swallow
3757,4151.jpg,191.Red_headed_Woodpecker
3758,596.jpg,099.Ovenbird
3759,2929.jpg,173.Orange_crowned_Warbler
3760,2157.jpg,072.Pomarine_Jaeger
3761,3624.jpg,120.Fox_Sparrow
3762,3860.jpg,010.Red_winged_Blackbird
3763,1416.jpg,048.European_Goldfinch
3764,1380.jpg,116.Chipping_Sparrow
3765,2705.jpg,002.Laysan_Albatross
3766,2423.jpg,087.Mallard
3767,1767.jpg,109.American_Redstart
3768,1768.jpg,175.Pine_Warbler
3769,3205.jpg,045.Northern_Fulmar
3770,3611.jpg,145.Elegant_Tern
3771,936.jpg,120.Fox_Sparrow
3772,720.jpg,070.Green_Violetear
3773,1065.jpg,089.Hooded_Merganser
3774,1382.jpg,030.Fish_Crow
3775,3566.jpg,152.Blue_headed_Vireo
3776,3753.jpg,139.Scarlet_Tanager
3777,4235.jpg,123.Henslow_Sparrow
3778,3358.jpg,114.Black_throated_Sparrow
3779,3447.jpg,116.Chipping_Sparrow
3780,1498.jpg,087.Mallard
3781,2316.jpg,133.White_throated_Sparrow
3782,1511.jpg,076.Dark_eyed_Junco
3783,2438.jpg,055.Evening_Grosbeak
3784,1371.jpg,139.Scarlet_Tanager
3785,2764.jpg,140.Summer_Tanager
3786,1833.jpg,079.Belted_Kingfisher
3787,909.jpg,021.Eastern_Towhee
3788,3857.jpg,038.Great_Crested_Flycatcher
3789,2094.jpg,098.Scott_Oriole
3790,3053.jpg,143.Caspian_Tern
3791,2137.jpg,131.Vesper_Sparrow
3792,767.jpg,073.Blue_Jay
3793,1912.jpg,106.Horned_Puffin
3794,119.jpg,171.Myrtle_Warbler
3795,3837.jpg,049.Boat_tailed_Grackle
3796,1123.jpg,136.Barn_Swallow
3797,4026.jpg,199.Winter_Wren
3798,3124.jpg,148.Green_tailed_Towhee
3799,213.jpg,199.Winter_Wren
3800,198.jpg,133.White_throated_Sparrow
3801,858.jpg,062.Herring_Gull
3802,3509.jpg,029.American_Crow
3803,294.jpg,138.Tree_Swallow
3804,541.jpg,031.Black_billed_Cuckoo
3805,1109.jpg,195.Carolina_Wren
3806,2197.jpg,154.Red_eyed_Vireo
3807,1538.jpg,198.Rock_Wren
3808,915.jpg,044.Frigatebird
3809,2318.jpg,031.Black_billed_Cuckoo
3810,3918.jpg,188.Pileated_Woodpecker
3811,133.jpg,096.Hooded_Oriole
3812,493.jpg,068.Ruby_throated_Hummingbird
3813,2990.jpg,071.Long_tailed_Jaeger
3814,2398.jpg,184.Louisiana_Waterthrush
3815,1999.jpg,085.Horned_Lark
3816,911.jpg,087.Mallard
3817,2163.jpg,177.Prothonotary_Warbler
3818,14.jpg,195.Carolina_Wren
3819,2366.jpg,091.Mockingbird
3820,1199.jpg,133.White_throated_Sparrow
3821,3116.jpg,146.Forsters_Tern
3822,845.jpg,199.Winter_Wren
3823,663.jpg,027.Shiny_Cowbird
3824,170.jpg,162.Canada_Warbler
3825,2230.jpg,155.Warbling_Vireo
3826,2002.jpg,004.Groove_billed_Ani
3827,3650.jpg,139.Scarlet_Tanager
3828,3936.jpg,121.Grasshopper_Sparrow
3829,1717.jpg,072.Pomarine_Jaeger
3830,3514.jpg,014.Indigo_Bunting
3831,1453.jpg,106.Horned_Puffin
3832,4114.jpg,199.Winter_Wren
3833,3874.jpg,134.Cape_Glossy_Starling
3834,501.jpg,090.Red_breasted_Merganser
3835,55.jpg,199.Winter_Wren
3836,4180.jpg,076.Dark_eyed_Junco
3837,4016.jpg,110.Geococcyx
3838,3861.jpg,030.Fish_Crow
3839,282.jpg,177.Prothonotary_Warbler
3840,2776.jpg,198.Rock_Wren
3841,2657.jpg,038.Great_Crested_Flycatcher
3842,2943.jpg,158.Bay_breasted_Warbler
3843,497.jpg,053.Western_Grebe
3844,601.jpg,074.Florida_Jay
3845,3510.jpg,089.Hooded_Merganser
3846,3534.jpg,076.Dark_eyed_Junco
3847,1961.jpg,099.Ovenbird
3848,4249.jpg,140.Summer_Tanager
3849,3204.jpg,090.Red_breasted_Merganser
3850,717.jpg,144.Common_Tern
3851,2203.jpg,064.Ring_billed_Gull
3852,1565.jpg,094.White_breasted_Nuthatch
3853,1679.jpg,071.Long_tailed_Jaeger
3854,492.jpg,047.American_Goldfinch
